Index	Desc	BelleId	CloseLevel	CloseMaxValue	AddAttrValue
902	刀白凤	9	12	105	31
903	刀白凤	9	13	110	32
904	刀白凤	9	14	115	33
905	刀白凤	9	15	120	34
906	刀白凤	9	16	125	35
907	刀白凤	9	17	130	36
908	刀白凤	9	18	135	37
909	刀白凤	9	19	140	38
910	刀白凤	9	20	145	39
911	刀白凤	9	21	150	40
912	刀白凤	9	22	155	41
913	刀白凤	9	23	160	42
914	刀白凤	9	24	165	43
915	刀白凤	9	25	170	44
916	刀白凤	9	26	175	45
917	刀白凤	9	27	180	46
918	刀白凤	9	28	185	47
919	刀白凤	9	29	190	48
920	刀白凤	9	30	195	49
921	刀白凤	9	31	200	50
922	刀白凤	9	32	205	51
923	刀白凤	9	33	210	52
924	刀白凤	9	34	215	53
925	刀白凤	9	35	220	54
926	刀白凤	9	36	225	55
927	刀白凤	9	37	230	56
928	刀白凤	9	38	235	57
929	刀白凤	9	39	240	58
930	刀白凤	9	40	245	59
931	刀白凤	9	41	250	60
932	刀白凤	9	42	255	61
933	刀白凤	9	43	260	62
934	刀白凤	9	44	265	63
935	刀白凤	9	45	270	64
936	刀白凤	9	46	275	65
937	刀白凤	9	47	280	66
938	刀白凤	9	48	285	67
939	刀白凤	9	49	290	68
940	刀白凤	9	50	295	69
941	刀白凤	9	51	300	70
942	刀白凤	9	52	305	71
943	刀白凤	9	53	310	72
944	刀白凤	9	54	315	73
945	刀白凤	9	55	320	74
946	刀白凤	9	56	325	75
947	刀白凤	9	57	330	76
948	刀白凤	9	58	335	77
949	刀白凤	9	59	340	78
950	刀白凤	9	60	345	79
951	刀白凤	9	61	350	80
952	刀白凤	9	62	355	81
953	刀白凤	9	63	360	82
954	刀白凤	9	64	365	83
955	刀白凤	9	65	370	84
956	刀白凤	9	66	375	85
957	刀白凤	9	67	380	86
958	刀白凤	9	68	385	87
959	刀白凤	9	69	390	88
960	刀白凤	9	70	395	89
961	刀白凤	9	71	400	90
962	刀白凤	9	72	405	91
963	刀白凤	9	73	410	92
964	刀白凤	9	74	415	93
965	刀白凤	9	75	420	94
966	刀白凤	9	76	425	95
967	刀白凤	9	77	430	96
968	刀白凤	9	78	435	97
969	刀白凤	9	79	440	98
970	刀白凤	9	80	445	99
971	刀白凤	9	81	450	100
972	刀白凤	9	82	455	101
973	刀白凤	9	83	460	102
974	刀白凤	9	84	465	103
975	刀白凤	9	85	470	104
976	刀白凤	9	86	475	105
977	刀白凤	9	87	480	106
978	刀白凤	9	88	485	107
979	刀白凤	9	89	490	108
980	刀白凤	9	90	495	109
981	刀白凤	9	91	500	110
982	刀白凤	9	92	505	111
983	刀白凤	9	93	510	112
984	刀白凤	9	94	515	113
985	刀白凤	9	95	520	114
986	刀白凤	9	96	525	115
987	刀白凤	9	97	530	116
988	刀白凤	9	98	535	117
989	刀白凤	9	99	540	118
990	王夫人	10	1	50	20
991	王夫人	10	2	55	21
992	王夫人	10	3	60	22
993	王夫人	10	4	65	23
994	王夫人	10	5	70	24
995	王夫人	10	6	75	25
996	王夫人	10	7	80	26
997	王夫人	10	8	85	27
998	王夫人	10	9	90	28
999	王夫人	10	10	95	29
1000	王夫人	10	11	100	30
1001	王夫人	10	12	105	31
1002	王夫人	10	13	110	32
1003	王夫人	10	14	115	33
1004	王夫人	10	15	120	34
1005	王夫人	10	16	125	35
1006	王夫人	10	17	130	36
1007	王夫人	10	18	135	37
1008	王夫人	10	19	140	38
1009	王夫人	10	20	145	39
1010	王夫人	10	21	150	40
1011	王夫人	10	22	155	41
1012	王夫人	10	23	160	42
1013	王夫人	10	24	165	43
1014	王夫人	10	25	170	44
1015	王夫人	10	26	175	45
1016	王夫人	10	27	180	46
1017	王夫人	10	28	185	47
1018	王夫人	10	29	190	48
1019	王夫人	10	30	195	49
1020	王夫人	10	31	200	50
1021	王夫人	10	32	205	51
1022	王夫人	10	33	210	52
1023	王夫人	10	34	215	53
1024	王夫人	10	35	220	54
1025	王夫人	10	36	225	55
1026	王夫人	10	37	230	56
1027	王夫人	10	38	235	57
1028	王夫人	10	39	240	58
1029	王夫人	10	40	245	59
1030	王夫人	10	41	250	60
1031	王夫人	10	42	255	61
1032	王夫人	10	43	260	62
1033	王夫人	10	44	265	63
1034	王夫人	10	45	270	64
1035	王夫人	10	46	275	65
1036	王夫人	10	47	280	66
1037	王夫人	10	48	285	67
1038	王夫人	10	49	290	68
1039	王夫人	10	50	295	69
1040	王夫人	10	51	300	70
1041	王夫人	10	52	305	71
1042	王夫人	10	53	310	72
1043	王夫人	10	54	315	73
1044	王夫人	10	55	320	74
1045	王夫人	10	56	325	75
1046	王夫人	10	57	330	76
1047	王夫人	10	58	335	77
1048	王夫人	10	59	340	78
1049	王夫人	10	60	345	79
1050	王夫人	10	61	350	80
1051	王夫人	10	62	355	81
1052	王夫人	10	63	360	82
1053	王夫人	10	64	365	83
1054	王夫人	10	65	370	84
1055	王夫人	10	66	375	85
1056	王夫人	10	67	380	86
1057	王夫人	10	68	385	87
1058	王夫人	10	69	390	88
1059	王夫人	10	70	395	89
1060	王夫人	10	71	400	90
1061	王夫人	10	72	405	91
1062	王夫人	10	73	410	92
1063	王夫人	10	74	415	93
1064	王夫人	10	75	420	94
1065	王夫人	10	76	425	95
1066	王夫人	10	77	430	96
1067	王夫人	10	78	435	97
1068	王夫人	10	79	440	98
1069	王夫人	10	80	445	99
1070	王夫人	10	81	450	100
1071	王夫人	10	82	455	101
1072	王夫人	10	83	460	102
1073	王夫人	10	84	465	103
1074	王夫人	10	85	470	104
1075	王夫人	10	86	475	105
1076	王夫人	10	87	480	106
1077	王夫人	10	88	485	107
1078	王夫人	10	89	490	108
1079	王夫人	10	90	495	109
1080	王夫人	10	91	500	110
1081	王夫人	10	92	505	111
1082	王夫人	10	93	510	112
1083	王夫人	10	94	515	113
1084	王夫人	10	95	520	114
1085	王夫人	10	96	525	115
1086	王夫人	10	97	530	116
1087	王夫人	10	98	535	117
1088	王夫人	10	99	540	118
1089	秦红棉	11	1	50	20
1090	秦红棉	11	2	55	21
1091	秦红棉	11	3	60	22
1092	秦红棉	11	4	65	23
1093	秦红棉	11	5	70	24
1094	秦红棉	11	6	75	25
1095	秦红棉	11	7	80	26
1096	秦红棉	11	8	85	27
1097	秦红棉	11	9	90	28
1098	秦红棉	11	10	95	29
1099	秦红棉	11	11	100	30
1100	秦红棉	11	12	105	31
1101	秦红棉	11	13	110	32
1102	秦红棉	11	14	115	33
1103	秦红棉	11	15	120	34
1104	秦红棉	11	16	125	35
1105	秦红棉	11	17	130	36
1106	秦红棉	11	18	135	37
1107	秦红棉	11	19	140	38
1108	秦红棉	11	20	145	39
1109	秦红棉	11	21	150	40
1110	秦红棉	11	22	155	41
1111	秦红棉	11	23	160	42
1112	秦红棉	11	24	165	43
1113	秦红棉	11	25	170	44
1114	秦红棉	11	26	175	45
1115	秦红棉	11	27	180	46
1116	秦红棉	11	28	185	47
1117	秦红棉	11	29	190	48
1118	秦红棉	11	30	195	49
1119	秦红棉	11	31	200	50
1120	秦红棉	11	32	205	51
1121	秦红棉	11	33	210	52
1122	秦红棉	11	34	215	53
1123	秦红棉	11	35	220	54
1124	秦红棉	11	36	225	55
1125	秦红棉	11	37	230	56
1126	秦红棉	11	38	235	57
1127	秦红棉	11	39	240	58
1128	秦红棉	11	40	245	59
1129	秦红棉	11	41	250	60
1130	秦红棉	11	42	255	61
1131	秦红棉	11	43	260	62
1132	秦红棉	11	44	265	63
1133	秦红棉	11	45	270	64
1134	秦红棉	11	46	275	65
1135	秦红棉	11	47	280	66
1136	秦红棉	11	48	285	67
1137	秦红棉	11	49	290	68
1138	秦红棉	11	50	295	69
1139	秦红棉	11	51	300	70
1140	秦红棉	11	52	305	71
1141	秦红棉	11	53	310	72
1142	秦红棉	11	54	315	73
1143	秦红棉	11	55	320	74
1144	秦红棉	11	56	325	75
1145	秦红棉	11	57	330	76
1146	秦红棉	11	58	335	77
1147	秦红棉	11	59	340	78
1148	秦红棉	11	60	345	79
1149	秦红棉	11	61	350	80
1150	秦红棉	11	62	355	81
1151	秦红棉	11	63	360	82
1152	秦红棉	11	64	365	83
1153	秦红棉	11	65	370	84
1154	秦红棉	11	66	375	85
1155	秦红棉	11	67	380	86
1156	秦红棉	11	68	385	87
1157	秦红棉	11	69	390	88
1158	秦红棉	11	70	395	89
1159	秦红棉	11	71	400	90
1160	秦红棉	11	72	405	91
1161	秦红棉	11	73	410	92
1162	秦红棉	11	74	415	93
1163	秦红棉	11	75	420	94
1164	秦红棉	11	76	425	95
1165	秦红棉	11	77	430	96
1166	秦红棉	11	78	435	97
1167	秦红棉	11	79	440	98
1168	秦红棉	11	80	445	99
1169	秦红棉	11	81	450	100
1170	秦红棉	11	82	455	101
1171	秦红棉	11	83	460	102
1172	秦红棉	11	84	465	103
1173	秦红棉	11	85	470	104
1174	秦红棉	11	86	475	105
1175	秦红棉	11	87	480	106
1176	秦红棉	11	88	485	107
1177	秦红棉	11	89	490	108
1178	秦红棉	11	90	495	109
1179	秦红棉	11	91	500	110
1180	秦红棉	11	92	505	111
1181	秦红棉	11	93	510	112
1182	秦红棉	11	94	515	113
1183	秦红棉	11	95	520	114
1184	秦红棉	11	96	525	115
1185	秦红棉	11	97	530	116
1186	秦红棉	11	98	535	117
1187	秦红棉	11	99	540	118
1188	阮星竹	12	1	50	20
1189	阮星竹	12	2	55	21
1190	阮星竹	12	3	60	22
1191	阮星竹	12	4	65	23
1192	阮星竹	12	5	70	24
1193	阮星竹	12	6	75	25
1194	阮星竹	12	7	80	26
1195	阮星竹	12	8	85	27
1196	阮星竹	12	9	90	28
1197	阮星竹	12	10	95	29
1198	阮星竹	12	11	100	30
1199	阮星竹	12	12	105	31
1200	阮星竹	12	13	110	32
1201	阮星竹	12	14	115	33
1202	阮星竹	12	15	120	34
1203	阮星竹	12	16	125	35
1204	阮星竹	12	17	130	36
1205	阮星竹	12	18	135	37
1206	阮星竹	12	19	140	38
1207	阮星竹	12	20	145	39
1208	阮星竹	12	21	150	40
1209	阮星竹	12	22	155	41
1210	阮星竹	12	23	160	42
1211	阮星竹	12	24	165	43
1212	阮星竹	12	25	170	44
1213	阮星竹	12	26	175	45
1214	阮星竹	12	27	180	46
1215	阮星竹	12	28	185	47
1216	阮星竹	12	29	190	48
1217	阮星竹	12	30	195	49
1218	阮星竹	12	31	200	50
1219	阮星竹	12	32	205	51
1220	阮星竹	12	33	210	52
1221	阮星竹	12	34	215	53
1222	阮星竹	12	35	220	54
1223	阮星竹	12	36	225	55
1224	阮星竹	12	37	230	56
1225	阮星竹	12	38	235	57
1226	阮星竹	12	39	240	58
1227	阮星竹	12	40	245	59
1228	阮星竹	12	41	250	60
1229	阮星竹	12	42	255	61
1230	阮星竹	12	43	260	62
1231	阮星竹	12	44	265	63
1232	阮星竹	12	45	270	64
1233	阮星竹	12	46	275	65
1234	阮星竹	12	47	280	66
1235	阮星竹	12	48	285	67
1236	阮星竹	12	49	290	68
1237	阮星竹	12	50	295	69
1238	阮星竹	12	51	300	70
1239	阮星竹	12	52	305	71
1240	阮星竹	12	53	310	72
1241	阮星竹	12	54	315	73
1242	阮星竹	12	55	320	74
1243	阮星竹	12	56	325	75
1244	阮星竹	12	57	330	76
1245	阮星竹	12	58	335	77
1246	阮星竹	12	59	340	78
1247	阮星竹	12	60	345	79
1248	阮星竹	12	61	350	80
1249	阮星竹	12	62	355	81
1250	阮星竹	12	63	360	82
1251	阮星竹	12	64	365	83
1252	阮星竹	12	65	370	84
1253	阮星竹	12	66	375	85
1254	阮星竹	12	67	380	86
1255	阮星竹	12	68	385	87
1256	阮星竹	12	69	390	88
1257	阮星竹	12	70	395	89
1258	阮星竹	12	71	400	90
1259	阮星竹	12	72	405	91
1260	阮星竹	12	73	410	92
1261	阮星竹	12	74	415	93
1262	阮星竹	12	75	420	94
1263	阮星竹	12	76	425	95
1264	阮星竹	12	77	430	96
1265	阮星竹	12	78	435	97
1266	阮星竹	12	79	440	98
1267	阮星竹	12	80	445	99
1268	阮星竹	12	81	450	100
1269	阮星竹	12	82	455	101
1270	阮星竹	12	83	460	102
1271	阮星竹	12	84	465	103
1272	阮星竹	12	85	470	104
1273	阮星竹	12	86	475	105
1274	阮星竹	12	87	480	106
1275	阮星竹	12	88	485	107
1276	阮星竹	12	89	490	108
1277	阮星竹	12	90	495	109
1278	阮星竹	12	91	500	110
1279	阮星竹	12	92	505	111
1280	阮星竹	12	93	510	112
1281	阮星竹	12	94	515	113
1282	阮星竹	12	95	520	114
1283	阮星竹	12	96	525	115
1284	阮星竹	12	97	530	116
1285	阮星竹	12	98	535	117
1286	阮星竹	12	99	540	118
1287	甘宝宝	13	1	50	20
1288	甘宝宝	13	2	55	21
1289	甘宝宝	13	3	60	22
1290	甘宝宝	13	4	65	23
1291	甘宝宝	13	5	70	24
1292	甘宝宝	13	6	75	25
1293	甘宝宝	13	7	80	26
1294	甘宝宝	13	8	85	27
1295	甘宝宝	13	9	90	28
1296	甘宝宝	13	10	95	29
1297	甘宝宝	13	11	100	30
1298	甘宝宝	13	12	105	31
1299	甘宝宝	13	13	110	32
1300	甘宝宝	13	14	115	33
1301	甘宝宝	13	15	120	34
1302	甘宝宝	13	16	125	35
1303	甘宝宝	13	17	130	36
1304	甘宝宝	13	18	135	37
1305	甘宝宝	13	19	140	38
1306	甘宝宝	13	20	145	39
1307	甘宝宝	13	21	150	40
1308	甘宝宝	13	22	155	41
1309	甘宝宝	13	23	160	42
1310	甘宝宝	13	24	165	43
1311	甘宝宝	13	25	170	44
1312	甘宝宝	13	26	175	45
1313	甘宝宝	13	27	180	46
1314	甘宝宝	13	28	185	47
1315	甘宝宝	13	29	190	48
1316	甘宝宝	13	30	195	49
1317	甘宝宝	13	31	200	50
1318	甘宝宝	13	32	205	51
1319	甘宝宝	13	33	210	52
1320	甘宝宝	13	34	215	53
1321	甘宝宝	13	35	220	54
1322	甘宝宝	13	36	225	55
1323	甘宝宝	13	37	230	56
1324	甘宝宝	13	38	235	57
1325	甘宝宝	13	39	240	58
1326	甘宝宝	13	40	245	59
1327	甘宝宝	13	41	250	60
1328	甘宝宝	13	42	255	61
1329	甘宝宝	13	43	260	62
1330	甘宝宝	13	44	265	63
1331	甘宝宝	13	45	270	64
1332	甘宝宝	13	46	275	65
1333	甘宝宝	13	47	280	66
1334	甘宝宝	13	48	285	67
1335	甘宝宝	13	49	290	68
1336	甘宝宝	13	50	295	69
1337	甘宝宝	13	51	300	70
1338	甘宝宝	13	52	305	71
1339	甘宝宝	13	53	310	72
1340	甘宝宝	13	54	315	73
1341	甘宝宝	13	55	320	74
1342	甘宝宝	13	56	325	75
1343	甘宝宝	13	57	330	76
1344	甘宝宝	13	58	335	77
1345	甘宝宝	13	59	340	78
1346	甘宝宝	13	60	345	79
1347	甘宝宝	13	61	350	80
1348	甘宝宝	13	62	355	81
1349	甘宝宝	13	63	360	82
1350	甘宝宝	13	64	365	83
1351	甘宝宝	13	65	370	84
1352	甘宝宝	13	66	375	85
1353	甘宝宝	13	67	380	86
1354	甘宝宝	13	68	385	87
1355	甘宝宝	13	69	390	88
1356	甘宝宝	13	70	395	89
1357	甘宝宝	13	71	400	90
1358	甘宝宝	13	72	405	91
1359	甘宝宝	13	73	410	92
1360	甘宝宝	13	74	415	93
1361	甘宝宝	13	75	420	94
1362	甘宝宝	13	76	425	95
1363	甘宝宝	13	77	430	96
1364	甘宝宝	13	78	435	97
1365	甘宝宝	13	79	440	98
1366	甘宝宝	13	80	445	99
1367	甘宝宝	13	81	450	100
1368	甘宝宝	13	82	455	101
1369	甘宝宝	13	83	460	102
1370	甘宝宝	13	84	465	103
1371	甘宝宝	13	85	470	104
1372	甘宝宝	13	86	475	105
1373	甘宝宝	13	87	480	106
1374	甘宝宝	13	88	485	107
1375	甘宝宝	13	89	490	108
1376	甘宝宝	13	90	495	109
1377	甘宝宝	13	91	500	110
1378	甘宝宝	13	92	505	111
1379	甘宝宝	13	93	510	112
1380	甘宝宝	13	94	515	113
1381	甘宝宝	13	95	520	114
1382	甘宝宝	13	96	525	115
1383	甘宝宝	13	97	530	116
1384	甘宝宝	13	98	535	117
1385	甘宝宝	13	99	540	118
1386	马夫人	14	1	50	20
1387	马夫人	14	2	55	21
1388	马夫人	14	3	60	22
1389	马夫人	14	4	65	23
1390	马夫人	14	5	70	24
1391	马夫人	14	6	75	25
1392	马夫人	14	7	80	26
1393	马夫人	14	8	85	27
1394	马夫人	14	9	90	28
1395	马夫人	14	10	95	29
1396	马夫人	14	11	100	30
1397	马夫人	14	12	105	31
1398	马夫人	14	13	110	32
1399	马夫人	14	14	115	33
1400	马夫人	14	15	120	34
1401	马夫人	14	16	125	35
1402	马夫人	14	17	130	36
1403	马夫人	14	18	135	37
1404	马夫人	14	19	140	38
1405	马夫人	14	20	145	39
1406	马夫人	14	21	150	40
1407	马夫人	14	22	155	41
1408	马夫人	14	23	160	42
1409	马夫人	14	24	165	43
1410	马夫人	14	25	170	44
1411	马夫人	14	26	175	45
1412	马夫人	14	27	180	46
1413	马夫人	14	28	185	47
1414	马夫人	14	29	190	48
1415	马夫人	14	30	195	49
1416	马夫人	14	31	200	50
1417	马夫人	14	32	205	51
1418	马夫人	14	33	210	52
1419	马夫人	14	34	215	53
1420	马夫人	14	35	220	54
1421	马夫人	14	36	225	55
1422	马夫人	14	37	230	56
1423	马夫人	14	38	235	57
1424	马夫人	14	39	240	58
1425	马夫人	14	40	245	59
1426	马夫人	14	41	250	60
1427	马夫人	14	42	255	61
1428	马夫人	14	43	260	62
1429	马夫人	14	44	265	63
1430	马夫人	14	45	270	64
1431	马夫人	14	46	275	65
1432	马夫人	14	47	280	66
1433	马夫人	14	48	285	67
1434	马夫人	14	49	290	68
1435	马夫人	14	50	295	69
1436	马夫人	14	51	300	70
1437	马夫人	14	52	305	71
1438	马夫人	14	53	310	72
1439	马夫人	14	54	315	73
1440	马夫人	14	55	320	74
1441	马夫人	14	56	325	75
1442	马夫人	14	57	330	76
1443	马夫人	14	58	335	77
1444	马夫人	14	59	340	78
1445	马夫人	14	60	345	79
1446	马夫人	14	61	350	80
1447	马夫人	14	62	355	81
1448	马夫人	14	63	360	82
1449	马夫人	14	64	365	83
1450	马夫人	14	65	370	84
1451	马夫人	14	66	375	85
1452	马夫人	14	67	380	86
1453	马夫人	14	68	385	87
1454	马夫人	14	69	390	88
1455	马夫人	14	70	395	89
1456	马夫人	14	71	400	90
1457	马夫人	14	72	405	91
1458	马夫人	14	73	410	92
1459	马夫人	14	74	415	93
1460	马夫人	14	75	420	94
1461	马夫人	14	76	425	95
1462	马夫人	14	77	430	96
1463	马夫人	14	78	435	97
1464	马夫人	14	79	440	98
1465	马夫人	14	80	445	99
1466	马夫人	14	81	450	100
1467	马夫人	14	82	455	101
1468	马夫人	14	83	460	102
1469	马夫人	14	84	465	103
1470	马夫人	14	85	470	104
1471	马夫人	14	86	475	105
1472	马夫人	14	87	480	106
1473	马夫人	14	88	485	107
1474	马夫人	14	89	490	108
1475	马夫人	14	90	495	109
1476	马夫人	14	91	500	110
1477	马夫人	14	92	505	111
1478	马夫人	14	93	510	112
1479	马夫人	14	94	515	113
1480	马夫人	14	95	520	114
1481	马夫人	14	96	525	115
1482	马夫人	14	97	530	116
1483	马夫人	14	98	535	117
1484	马夫人	14	99	540	118
1485	梅剑	15	1	50	20
1486	梅剑	15	2	55	21
1487	梅剑	15	3	60	22
1488	梅剑	15	4	65	23
1489	梅剑	15	5	70	24
1490	梅剑	15	6	75	25
1491	梅剑	15	7	80	26
1492	梅剑	15	8	85	27
1493	梅剑	15	9	90	28
1494	梅剑	15	10	95	29
1495	梅剑	15	11	100	30
1496	梅剑	15	12	105	31
1497	梅剑	15	13	110	32
1498	梅剑	15	14	115	33
1499	梅剑	15	15	120	34
1500	梅剑	15	16	125	35
1501	梅剑	15	17	130	36
1502	梅剑	15	18	135	37
1503	梅剑	15	19	140	38
1504	梅剑	15	20	145	39
1505	梅剑	15	21	150	40
1506	梅剑	15	22	155	41
1507	梅剑	15	23	160	42
1508	梅剑	15	24	165	43
1509	梅剑	15	25	170	44
1510	梅剑	15	26	175	45
1511	梅剑	15	27	180	46
1512	梅剑	15	28	185	47
1513	梅剑	15	29	190	48
1514	梅剑	15	30	195	49
1515	梅剑	15	31	200	50
1516	梅剑	15	32	205	51
1517	梅剑	15	33	210	52
1518	梅剑	15	34	215	53
1519	梅剑	15	35	220	54
1520	梅剑	15	36	225	55
1521	梅剑	15	37	230	56
1522	梅剑	15	38	235	57
1523	梅剑	15	39	240	58
1524	梅剑	15	40	245	59
1525	梅剑	15	41	250	60
1526	梅剑	15	42	255	61
1527	梅剑	15	43	260	62
1528	梅剑	15	44	265	63
1529	梅剑	15	45	270	64
1530	梅剑	15	46	275	65
1531	梅剑	15	47	280	66
1532	梅剑	15	48	285	67
1533	梅剑	15	49	290	68
1534	梅剑	15	50	295	69
1535	梅剑	15	51	300	70
1536	梅剑	15	52	305	71
1537	梅剑	15	53	310	72
1538	梅剑	15	54	315	73
1539	梅剑	15	55	320	74
1540	梅剑	15	56	325	75
1541	梅剑	15	57	330	76
1542	梅剑	15	58	335	77
1543	梅剑	15	59	340	78
1544	梅剑	15	60	345	79
1545	梅剑	15	61	350	80
1546	梅剑	15	62	355	81
1547	梅剑	15	63	360	82
1548	梅剑	15	64	365	83
1549	梅剑	15	65	370	84
1550	梅剑	15	66	375	85
1551	梅剑	15	67	380	86
1552	梅剑	15	68	385	87
1553	梅剑	15	69	390	88
1554	梅剑	15	70	395	89
1555	梅剑	15	71	400	90
1556	梅剑	15	72	405	91
1557	梅剑	15	73	410	92
1558	梅剑	15	74	415	93
1559	梅剑	15	75	420	94
1560	梅剑	15	76	425	95
1561	梅剑	15	77	430	96
1562	梅剑	15	78	435	97
1563	梅剑	15	79	440	98
1564	梅剑	15	80	445	99
1565	梅剑	15	81	450	100
1566	梅剑	15	82	455	101
1567	梅剑	15	83	460	102
1568	梅剑	15	84	465	103
1569	梅剑	15	85	470	104
1570	梅剑	15	86	475	105
1571	梅剑	15	87	480	106
1572	梅剑	15	88	485	107
1573	梅剑	15	89	490	108
1574	梅剑	15	90	495	109
1575	梅剑	15	91	500	110
1576	梅剑	15	92	505	111
1577	梅剑	15	93	510	112
1578	梅剑	15	94	515	113
1579	梅剑	15	95	520	114
1580	梅剑	15	96	525	115
1581	梅剑	15	97	530	116
1582	梅剑	15	98	535	117
1583	梅剑	15	99	540	118
1584	兰剑	16	1	50	20
1585	兰剑	16	2	55	21
1586	兰剑	16	3	60	22
1587	兰剑	16	4	65	23
1588	兰剑	16	5	70	24
1589	兰剑	16	6	75	25
1590	兰剑	16	7	80	26
1591	兰剑	16	8	85	27
1592	兰剑	16	9	90	28
1593	兰剑	16	10	95	29
1594	兰剑	16	11	100	30
1595	兰剑	16	12	105	31
1596	兰剑	16	13	110	32
1597	兰剑	16	14	115	33
1598	兰剑	16	15	120	34
1599	兰剑	16	16	125	35
1600	兰剑	16	17	130	36
1601	兰剑	16	18	135	37
1602	兰剑	16	19	140	38
1603	兰剑	16	20	145	39
1604	兰剑	16	21	150	40
1605	兰剑	16	22	155	41
1606	兰剑	16	23	160	42
1607	兰剑	16	24	165	43
1608	兰剑	16	25	170	44
1609	兰剑	16	26	175	45
1610	兰剑	16	27	180	46
1611	兰剑	16	28	185	47
1612	兰剑	16	29	190	48
1613	兰剑	16	30	195	49
1614	兰剑	16	31	200	50
1615	兰剑	16	32	205	51
1616	兰剑	16	33	210	52
1617	兰剑	16	34	215	53
1618	兰剑	16	35	220	54
1619	兰剑	16	36	225	55
1620	兰剑	16	37	230	56
1621	兰剑	16	38	235	57
1622	兰剑	16	39	240	58
1623	兰剑	16	40	245	59
1624	兰剑	16	41	250	60
1625	兰剑	16	42	255	61
1626	兰剑	16	43	260	62
1627	兰剑	16	44	265	63
1628	兰剑	16	45	270	64
1629	兰剑	16	46	275	65
1630	兰剑	16	47	280	66
1631	兰剑	16	48	285	67
1632	兰剑	16	49	290	68
1633	兰剑	16	50	295	69
1634	兰剑	16	51	300	70
1635	兰剑	16	52	305	71
1636	兰剑	16	53	310	72
1637	兰剑	16	54	315	73
1638	兰剑	16	55	320	74
1639	兰剑	16	56	325	75
1640	兰剑	16	57	330	76
1641	兰剑	16	58	335	77
1642	兰剑	16	59	340	78
1643	兰剑	16	60	345	79
1644	兰剑	16	61	350	80
1645	兰剑	16	62	355	81
1646	兰剑	16	63	360	82
1647	兰剑	16	64	365	83
1648	兰剑	16	65	370	84
1649	兰剑	16	66	375	85
1650	兰剑	16	67	380	86
1651	兰剑	16	68	385	87
1652	兰剑	16	69	390	88
1653	兰剑	16	70	395	89
1654	兰剑	16	71	400	90
1655	兰剑	16	72	405	91
1656	兰剑	16	73	410	92
1657	兰剑	16	74	415	93
1658	兰剑	16	75	420	94
1659	兰剑	16	76	425	95
1660	兰剑	16	77	430	96
1661	兰剑	16	78	435	97
1662	兰剑	16	79	440	98
1663	兰剑	16	80	445	99
1664	兰剑	16	81	450	100
1665	兰剑	16	82	455	101
1666	兰剑	16	83	460	102
1667	兰剑	16	84	465	103
1668	兰剑	16	85	470	104
1669	兰剑	16	86	475	105
1670	兰剑	16	87	480	106
1671	兰剑	16	88	485	107
1672	兰剑	16	89	490	108
1673	兰剑	16	90	495	109
1674	兰剑	16	91	500	110
1675	兰剑	16	92	505	111
1676	兰剑	16	93	510	112
1677	兰剑	16	94	515	113
1678	兰剑	16	95	520	114
1679	兰剑	16	96	525	115
1680	兰剑	16	97	530	116
1681	兰剑	16	98	535	117
1682	兰剑	16	99	540	118
1683	竹剑	17	1	50	20
1684	竹剑	17	2	55	21
1685	竹剑	17	3	60	22
1686	竹剑	17	4	65	23
1687	竹剑	17	5	70	24
1688	竹剑	17	6	75	25
1689	竹剑	17	7	80	26
1690	竹剑	17	8	85	27
1691	竹剑	17	9	90	28
1692	竹剑	17	10	95	29
1693	竹剑	17	11	100	30
1694	竹剑	17	12	105	31
1695	竹剑	17	13	110	32
1696	竹剑	17	14	115	33
1697	竹剑	17	15	120	34
1698	竹剑	17	16	125	35
1699	竹剑	17	17	130	36
1700	竹剑	17	18	135	37
1701	竹剑	17	19	140	38
1702	竹剑	17	20	145	39
1703	竹剑	17	21	150	40
1704	竹剑	17	22	155	41
1705	竹剑	17	23	160	42
1706	竹剑	17	24	165	43
1707	竹剑	17	25	170	44
1708	竹剑	17	26	175	45
1709	竹剑	17	27	180	46
1710	竹剑	17	28	185	47
1711	竹剑	17	29	190	48
1712	竹剑	17	30	195	49
1713	竹剑	17	31	200	50
1714	竹剑	17	32	205	51
1715	竹剑	17	33	210	52
1716	竹剑	17	34	215	53
1717	竹剑	17	35	220	54
1718	竹剑	17	36	225	55
1719	竹剑	17	37	230	56
1720	竹剑	17	38	235	57
1721	竹剑	17	39	240	58
1722	竹剑	17	40	245	59
1723	竹剑	17	41	250	60
1724	竹剑	17	42	255	61
1725	竹剑	17	43	260	62
1726	竹剑	17	44	265	63
1727	竹剑	17	45	270	64
1728	竹剑	17	46	275	65
1729	竹剑	17	47	280	66
1730	竹剑	17	48	285	67
1731	竹剑	17	49	290	68
1732	竹剑	17	50	295	69
1733	竹剑	17	51	300	70
1734	竹剑	17	52	305	71
1735	竹剑	17	53	310	72
1736	竹剑	17	54	315	73
1737	竹剑	17	55	320	74
1738	竹剑	17	56	325	75
1739	竹剑	17	57	330	76
1740	竹剑	17	58	335	77
1741	竹剑	17	59	340	78
1742	竹剑	17	60	345	79
1743	竹剑	17	61	350	80
1744	竹剑	17	62	355	81
1745	竹剑	17	63	360	82
1746	竹剑	17	64	365	83
1747	竹剑	17	65	370	84
1748	竹剑	17	66	375	85
1749	竹剑	17	67	380	86
