Id	Desc	Profession	Level	NeedSkillId	NextSkillId	PreSkillId	SkillLevel	NeedConsume	NeedCoin	NeedItemId	NeedItemCount
108076	突刺1段76级	1	76	108076	108077	108075	76	0	156900	-1	0
108077	突刺1段77级	1	77	108077	108078	108076	77	0	163000	-1	0
108078	突刺1段78级	1	78	108078	108079	108077	78	0	169200	-1	0
108079	突刺1段79级	1	79	108079	108080	108078	79	0	175600	-1	0
108080	突刺1段80级	1	80	108080	108081	108079	80	0	182100	-1	0
108081	突刺1段81级	1	81	108081	108082	108080	81	0	188800	-1	0
108082	突刺1段82级	1	82	108082	108083	108081	82	0	195700	-1	0
108083	突刺1段83级	1	83	108083	108084	108082	83	0	202700	-1	0
108084	突刺1段84级	1	84	108084	108085	108083	84	0	210000	-1	0
108085	突刺1段85级	1	85	108085	108086	108084	85	0	217300	-1	0
108086	突刺1段86级	1	86	108086	108087	108085	86	0	224900	-1	0
108087	突刺1段87级	1	87	108087	108088	108086	87	0	232600	-1	0
108088	突刺1段88级	1	88	108088	108089	108087	88	0	240500	-1	0
108089	突刺1段89级	1	89	108089	108090	108088	89	0	248600	-1	0
108090	突刺1段90级	1	90	108090	108091	108089	90	0	256900	-1	0
108091	突刺1段91级	1	91	108091	108092	108090	91	0	265300	-1	0
108092	突刺1段92级	1	92	108092	108093	108091	92	0	274000	-1	0
108093	突刺1段93级	1	93	108093	108094	108092	93	0	282800	-1	0
108094	突刺1段94级	1	94	108094	108095	108093	94	0	291800	-1	0
108095	突刺1段95级	1	95	108095	108096	108094	95	0	301000	-1	0
108096	突刺1段96级	1	96	108096	108097	108095	96	0	310400	-1	0
108097	突刺1段97级	1	97	108097	108098	108096	97	0	320000	-1	0
108098	突刺1段98级	1	98	108098	108099	108097	98	0	329800	-1	0
108099	突刺1段99级	1	99	108099	108100	108098	99	0	339800	-1	0
108100	突刺1段100级	1	100	108100	-1	108099	100	0	350000	-1	0
109001	突刺2段1级	1	3	109001	109002	-1	1	0	0	-1	0
109002	突刺2段2级	1	3	109002	109003	109001	2	0	0	-1	0
109003	突刺2段3级	1	3	109003	109004	109002	3	0	0	-1	0
109004	突刺2段4级	1	4	109004	109005	109003	4	0	0	-1	0
109005	突刺2段5级	1	5	109005	109006	109004	5	0	0	-1	0
109006	突刺2段6级	1	6	109006	109007	109005	6	0	0	-1	0
109007	突刺2段7级	1	7	109007	109008	109006	7	0	0	-1	0
109008	突刺2段8级	1	8	109008	109009	109007	8	0	0	-1	0
109009	突刺2段9级	1	9	109009	109010	109008	9	0	0	-1	0
109010	突刺2段10级	1	10	109010	109011	109009	10	0	0	-1	0
109011	突刺2段11级	1	11	109011	109012	109010	11	0	0	-1	0
109012	突刺2段12级	1	12	109012	109013	109011	12	0	0	-1	0
109013	突刺2段13级	1	13	109013	109014	109012	13	0	0	-1	0
109014	突刺2段14级	1	14	109014	109015	109013	14	0	0	-1	0
109015	突刺2段15级	1	15	109015	109016	109014	15	0	0	-1	0
109016	突刺2段16级	1	16	109016	109017	109015	16	0	0	-1	0
109017	突刺2段17级	1	17	109017	109018	109016	17	0	0	-1	0
109018	突刺2段18级	1	18	109018	109019	109017	18	0	0	-1	0
109019	突刺2段19级	1	19	109019	109020	109018	19	0	0	-1	0
109020	突刺2段20级	1	20	109020	109021	109019	20	0	0	-1	0
109021	突刺2段21级	1	21	109021	109022	109020	21	0	0	-1	0
109022	突刺2段22级	1	22	109022	109023	109021	22	0	0	-1	0
109023	突刺2段23级	1	23	109023	109024	109022	23	0	0	-1	0
109024	突刺2段24级	1	24	109024	109025	109023	24	0	0	-1	0
109025	突刺2段25级	1	25	109025	109026	109024	25	0	0	-1	0
109026	突刺2段26级	1	26	109026	109027	109025	26	0	0	-1	0
109027	突刺2段27级	1	27	109027	109028	109026	27	0	0	-1	0
109028	突刺2段28级	1	28	109028	109029	109027	28	0	0	-1	0
109029	突刺2段29级	1	29	109029	109030	109028	29	0	0	-1	0
109030	突刺2段30级	1	30	109030	109031	109029	30	0	0	-1	0
109031	突刺2段31级	1	31	109031	109032	109030	31	0	0	-1	0
109032	突刺2段32级	1	32	109032	109033	109031	32	0	0	-1	0
109033	突刺2段33级	1	33	109033	109034	109032	33	0	0	-1	0
109034	突刺2段34级	1	34	109034	109035	109033	34	0	0	-1	0
109035	突刺2段35级	1	35	109035	109036	109034	35	0	0	-1	0
109036	突刺2段36级	1	36	109036	109037	109035	36	0	0	-1	0
109037	突刺2段37级	1	37	109037	109038	109036	37	0	0	-1	0
109038	突刺2段38级	1	38	109038	109039	109037	38	0	0	-1	0
109039	突刺2段39级	1	39	109039	109040	109038	39	0	0	-1	0
109040	突刺2段40级	1	40	109040	109041	109039	40	0	0	-1	0
109041	突刺2段41级	1	41	109041	109042	109040	41	0	0	-1	0
109042	突刺2段42级	1	42	109042	109043	109041	42	0	0	-1	0
109043	突刺2段43级	1	43	109043	109044	109042	43	0	0	-1	0
109044	突刺2段44级	1	44	109044	109045	109043	44	0	0	-1	0
109045	突刺2段45级	1	45	109045	109046	109044	45	0	0	-1	0
109046	突刺2段46级	1	46	109046	109047	109045	46	0	0	-1	0
109047	突刺2段47级	1	47	109047	109048	109046	47	0	0	-1	0
109048	突刺2段48级	1	48	109048	109049	109047	48	0	0	-1	0
109049	突刺2段49级	1	49	109049	109050	109048	49	0	0	-1	0
109050	突刺2段50级	1	50	109050	109051	109049	50	0	0	-1	0
109051	突刺2段51级	1	51	109051	109052	109050	51	0	0	-1	0
109052	突刺2段52级	1	52	109052	109053	109051	52	0	0	-1	0
109053	突刺2段53级	1	53	109053	109054	109052	53	0	0	-1	0
109054	突刺2段54级	1	54	109054	109055	109053	54	0	0	-1	0
109055	突刺2段55级	1	55	109055	109056	109054	55	0	0	-1	0
109056	突刺2段56级	1	56	109056	109057	109055	56	0	0	-1	0
109057	突刺2段57级	1	57	109057	109058	109056	57	0	0	-1	0
109058	突刺2段58级	1	58	109058	109059	109057	58	0	0	-1	0
109059	突刺2段59级	1	59	109059	109060	109058	59	0	0	-1	0
109060	突刺2段60级	1	60	109060	109061	109059	60	0	0	-1	0
109061	突刺2段61级	1	61	109061	109062	109060	61	0	0	-1	0
109062	突刺2段62级	1	62	109062	109063	109061	62	0	0	-1	0
109063	突刺2段63级	1	63	109063	109064	109062	63	0	0	-1	0
109064	突刺2段64级	1	64	109064	109065	109063	64	0	0	-1	0
109065	突刺2段65级	1	65	109065	109066	109064	65	0	0	-1	0
109066	突刺2段66级	1	66	109066	109067	109065	66	0	0	-1	0
109067	突刺2段67级	1	67	109067	109068	109066	67	0	0	-1	0
109068	突刺2段68级	1	68	109068	109069	109067	68	0	0	-1	0
109069	突刺2段69级	1	69	109069	109070	109068	69	0	0	-1	0
109070	突刺2段70级	1	70	109070	109071	109069	70	0	0	-1	0
109071	突刺2段71级	1	71	109071	109072	109070	71	0	0	-1	0
109072	突刺2段72级	1	72	109072	109073	109071	72	0	0	-1	0
109073	突刺2段73级	1	73	109073	109074	109072	73	0	0	-1	0
109074	突刺2段74级	1	74	109074	109075	109073	74	0	0	-1	0
109075	突刺2段75级	1	75	109075	109076	109074	75	0	0	-1	0
109076	突刺2段76级	1	76	109076	109077	109075	76	0	0	-1	0
109077	突刺2段77级	1	77	109077	109078	109076	77	0	0	-1	0
109078	突刺2段78级	1	78	109078	109079	109077	78	0	0	-1	0
109079	突刺2段79级	1	79	109079	109080	109078	79	0	0	-1	0
109080	突刺2段80级	1	80	109080	109081	109079	80	0	0	-1	0
109081	突刺2段81级	1	81	109081	109082	109080	81	0	0	-1	0
109082	突刺2段82级	1	82	109082	109083	109081	82	0	0	-1	0
109083	突刺2段83级	1	83	109083	109084	109082	83	0	0	-1	0
109084	突刺2段84级	1	84	109084	109085	109083	84	0	0	-1	0
109085	突刺2段85级	1	85	109085	109086	109084	85	0	0	-1	0
109086	突刺2段86级	1	86	109086	109087	109085	86	0	0	-1	0
109087	突刺2段87级	1	87	109087	109088	109086	87	0	0	-1	0
109088	突刺2段88级	1	88	109088	109089	109087	88	0	0	-1	0
109089	突刺2段89级	1	89	109089	109090	109088	89	0	0	-1	0
109090	突刺2段90级	1	90	109090	109091	109089	90	0	0	-1	0
109091	突刺2段91级	1	91	109091	109092	109090	91	0	0	-1	0
109092	突刺2段92级	1	92	109092	109093	109091	92	0	0	-1	0
109093	突刺2段93级	1	93	109093	109094	109092	93	0	0	-1	0
109094	突刺2段94级	1	94	109094	109095	109093	94	0	0	-1	0
109095	突刺2段95级	1	95	109095	109096	109094	95	0	0	-1	0
109096	突刺2段96级	1	96	109096	109097	109095	96	0	0	-1	0
109097	突刺2段97级	1	97	109097	109098	109096	97	0	0	-1	0
109098	突刺2段98级	1	98	109098	109099	109097	98	0	0	-1	0
109099	突刺2段99级	1	99	109099	109100	109098	99	0	0	-1	0
109100	突刺2段100级	1	100	109100	-1	109099	100	0	0	-1	0
110001	突刺3段1级	1	3	110001	110002	-1	1	0	0	-1	0
110002	突刺3段2级	1	3	110002	110003	110001	2	0	0	-1	0
110003	突刺3段3级	1	3	110003	110004	110002	3	0	0	-1	0
110004	突刺3段4级	1	4	110004	110005	110003	4	0	0	-1	0
110005	突刺3段5级	1	5	110005	110006	110004	5	0	0	-1	0
110006	突刺3段6级	1	6	110006	110007	110005	6	0	0	-1	0
110007	突刺3段7级	1	7	110007	110008	110006	7	0	0	-1	0
110008	突刺3段8级	1	8	110008	110009	110007	8	0	0	-1	0
110009	突刺3段9级	1	9	110009	110010	110008	9	0	0	-1	0
110010	突刺3段10级	1	10	110010	110011	110009	10	0	0	-1	0
110011	突刺3段11级	1	11	110011	110012	110010	11	0	0	-1	0
110012	突刺3段12级	1	12	110012	110013	110011	12	0	0	-1	0
110013	突刺3段13级	1	13	110013	110014	110012	13	0	0	-1	0
110014	突刺3段14级	1	14	110014	110015	110013	14	0	0	-1	0
110015	突刺3段15级	1	15	110015	110016	110014	15	0	0	-1	0
110016	突刺3段16级	1	16	110016	110017	110015	16	0	0	-1	0
110017	突刺3段17级	1	17	110017	110018	110016	17	0	0	-1	0
110018	突刺3段18级	1	18	110018	110019	110017	18	0	0	-1	0
110019	突刺3段19级	1	19	110019	110020	110018	19	0	0	-1	0
110020	突刺3段20级	1	20	110020	110021	110019	20	0	0	-1	0
110021	突刺3段21级	1	21	110021	110022	110020	21	0	0	-1	0
110022	突刺3段22级	1	22	110022	110023	110021	22	0	0	-1	0
110023	突刺3段23级	1	23	110023	110024	110022	23	0	0	-1	0
110024	突刺3段24级	1	24	110024	110025	110023	24	0	0	-1	0
110025	突刺3段25级	1	25	110025	110026	110024	25	0	0	-1	0
110026	突刺3段26级	1	26	110026	110027	110025	26	0	0	-1	0
110027	突刺3段27级	1	27	110027	110028	110026	27	0	0	-1	0
110028	突刺3段28级	1	28	110028	110029	110027	28	0	0	-1	0
110029	突刺3段29级	1	29	110029	110030	110028	29	0	0	-1	0
110030	突刺3段30级	1	30	110030	110031	110029	30	0	0	-1	0
110031	突刺3段31级	1	31	110031	110032	110030	31	0	0	-1	0
110032	突刺3段32级	1	32	110032	110033	110031	32	0	0	-1	0
110033	突刺3段33级	1	33	110033	110034	110032	33	0	0	-1	0
110034	突刺3段34级	1	34	110034	110035	110033	34	0	0	-1	0
110035	突刺3段35级	1	35	110035	110036	110034	35	0	0	-1	0
110036	突刺3段36级	1	36	110036	110037	110035	36	0	0	-1	0
110037	突刺3段37级	1	37	110037	110038	110036	37	0	0	-1	0
110038	突刺3段38级	1	38	110038	110039	110037	38	0	0	-1	0
110039	突刺3段39级	1	39	110039	110040	110038	39	0	0	-1	0
110040	突刺3段40级	1	40	110040	110041	110039	40	0	0	-1	0
110041	突刺3段41级	1	41	110041	110042	110040	41	0	0	-1	0
110042	突刺3段42级	1	42	110042	110043	110041	42	0	0	-1	0
110043	突刺3段43级	1	43	110043	110044	110042	43	0	0	-1	0
110044	突刺3段44级	1	44	110044	110045	110043	44	0	0	-1	0
110045	突刺3段45级	1	45	110045	110046	110044	45	0	0	-1	0
110046	突刺3段46级	1	46	110046	110047	110045	46	0	0	-1	0
110047	突刺3段47级	1	47	110047	110048	110046	47	0	0	-1	0
110048	突刺3段48级	1	48	110048	110049	110047	48	0	0	-1	0
110049	突刺3段49级	1	49	110049	110050	110048	49	0	0	-1	0
110050	突刺3段50级	1	50	110050	110051	110049	50	0	0	-1	0
110051	突刺3段51级	1	51	110051	110052	110050	51	0	0	-1	0
110052	突刺3段52级	1	52	110052	110053	110051	52	0	0	-1	0
110053	突刺3段53级	1	53	110053	110054	110052	53	0	0	-1	0
110054	突刺3段54级	1	54	110054	110055	110053	54	0	0	-1	0
110055	突刺3段55级	1	55	110055	110056	110054	55	0	0	-1	0
110056	突刺3段56级	1	56	110056	110057	110055	56	0	0	-1	0
110057	突刺3段57级	1	57	110057	110058	110056	57	0	0	-1	0
110058	突刺3段58级	1	58	110058	110059	110057	58	0	0	-1	0
110059	突刺3段59级	1	59	110059	110060	110058	59	0	0	-1	0
110060	突刺3段60级	1	60	110060	110061	110059	60	0	0	-1	0
110061	突刺3段61级	1	61	110061	110062	110060	61	0	0	-1	0
110062	突刺3段62级	1	62	110062	110063	110061	62	0	0	-1	0
110063	突刺3段63级	1	63	110063	110064	110062	63	0	0	-1	0
110064	突刺3段64级	1	64	110064	110065	110063	64	0	0	-1	0
110065	突刺3段65级	1	65	110065	110066	110064	65	0	0	-1	0
110066	突刺3段66级	1	66	110066	110067	110065	66	0	0	-1	0
110067	突刺3段67级	1	67	110067	110068	110066	67	0	0	-1	0
110068	突刺3段68级	1	68	110068	110069	110067	68	0	0	-1	0
110069	突刺3段69级	1	69	110069	110070	110068	69	0	0	-1	0
110070	突刺3段70级	1	70	110070	110071	110069	70	0	0	-1	0
110071	突刺3段71级	1	71	110071	110072	110070	71	0	0	-1	0
110072	突刺3段72级	1	72	110072	110073	110071	72	0	0	-1	0
110073	突刺3段73级	1	73	110073	110074	110072	73	0	0	-1	0
110074	突刺3段74级	1	74	110074	110075	110073	74	0	0	-1	0
110075	突刺3段75级	1	75	110075	110076	110074	75	0	0	-1	0
110076	突刺3段76级	1	76	110076	110077	110075	76	0	0	-1	0
110077	突刺3段77级	1	77	110077	110078	110076	77	0	0	-1	0
110078	突刺3段78级	1	78	110078	110079	110077	78	0	0	-1	0
110079	突刺3段79级	1	79	110079	110080	110078	79	0	0	-1	0
110080	突刺3段80级	1	80	110080	110081	110079	80	0	0	-1	0
110081	突刺3段81级	1	81	110081	110082	110080	81	0	0	-1	0
110082	突刺3段82级	1	82	110082	110083	110081	82	0	0	-1	0
110083	突刺3段83级	1	83	110083	110084	110082	83	0	0	-1	0
110084	突刺3段84级	1	84	110084	110085	110083	84	0	0	-1	0
110085	突刺3段85级	1	85	110085	110086	110084	85	0	0	-1	0
110086	突刺3段86级	1	86	110086	110087	110085	86	0	0	-1	0
110087	突刺3段87级	1	87	110087	110088	110086	87	0	0	-1	0
110088	突刺3段88级	1	88	110088	110089	110087	88	0	0	-1	0
110089	突刺3段89级	1	89	110089	110090	110088	89	0	0	-1	0
110090	突刺3段90级	1	90	110090	110091	110089	90	0	0	-1	0
110091	突刺3段91级	1	91	110091	110092	110090	91	0	0	-1	0
110092	突刺3段92级	1	92	110092	110093	110091	92	0	0	-1	0
110093	突刺3段93级	1	93	110093	110094	110092	93	0	0	-1	0
110094	突刺3段94级	1	94	110094	110095	110093	94	0	0	-1	0
110095	突刺3段95级	1	95	110095	110096	110094	95	0	0	-1	0
110096	突刺3段96级	1	96	110096	110097	110095	96	0	0	-1	0
110097	突刺3段97级	1	97	110097	110098	110096	97	0	0	-1	0
110098	突刺3段98级	1	98	110098	110099	110097	98	0	0	-1	0
110099	突刺3段99级	1	99	110099	110100	110098	99	0	0	-1	0
110100	突刺3段100级	1	100	110100	-1	110099	100	0	0	-1	0
111001	双刀1阶变身1级	1	10	111001	111002	-1	1	0	10000	-1	0
111002	双刀1阶变身2级	1	20	111002	111003	111001	2	0	20000	-1	0
111003	双刀1阶变身3级	1	30	111003	111004	111002	3	0	30000	-1	0
111004	双刀1阶变身4级	1	40	111004	111005	111003	4	0	40000	-1	0
111005	双刀1阶变身5级	1	50	111005	111006	111004	5	0	50000	-1	0
111006	双刀1阶变身6级	1	60	111006	111007	111005	6	0	60000	-1	0
111007	双刀1阶变身7级	1	70	111007	111008	111006	7	0	70000	-1	0
111008	双刀1阶变身8级	1	80	111008	111009	111007	8	0	80000	-1	0
111009	双刀1阶变身9级	1	90	111009	111010	111008	9	0	90000	-1	0
111010	双刀1阶变身10级	1	100	111010	-1	111009	10	0	100000	-1	0
112001	剑刃龙卷1级	1	11	112001	112002	-1	1	0	0	100001	5
112002	剑刃龙卷2级	1	12	112002	112003	112001	2	0	0	100001	10
112003	剑刃龙卷3级	1	13	112003	112004	112002	3	0	0	100001	20
112004	剑刃龙卷4级	1	14	112004	112005	112003	4	0	0	100001	40
112005	剑刃龙卷5级	1	15	112005	112006	112004	5	0	0	100001	60
112006	剑刃龙卷6级	1	16	112006	112007	112005	6	0	0	100001	80
112007	剑刃龙卷7级	1	17	112007	112008	112006	7	0	0	100001	100
112008	剑刃龙卷8级	1	18	112008	112009	112007	8	0	0	100001	120
112009	剑刃龙卷9级	1	19	112009	112010	112008	9	0	0	100001	150
112010	剑刃龙卷10级	1	20	112010	-1	112009	10	0	0	100001	200
118001	幻影击1段1级	1	23	118001	118002	-1	1	0	100	-1	0
118002	幻影击1段2级	1	23	118002	118003	118001	2	0	200	-1	0
118003	幻影击1段3级	1	23	118003	118004	118002	3	0	300	-1	0
118004	幻影击1段4级	1	23	118004	118005	118003	4	0	400	-1	0
118005	幻影击1段5级	1	23	118005	118006	118004	5	0	500	-1	0
118006	幻影击1段6级	1	23	118006	118007	118005	6	0	650	-1	0
118007	幻影击1段7级	1	23	118007	118008	118006	7	0	800	-1	0
118008	幻影击1段8级	1	23	118008	118009	118007	8	0	1000	-1	0
118009	幻影击1段9级	1	23	118009	118010	118008	9	0	1200	-1	0
118010	幻影击1段10级	1	23	118010	118011	118009	10	0	1400	-1	0
118011	幻影击1段11级	1	23	118011	118012	118010	11	0	1700	-1	0
118012	幻影击1段12级	1	23	118012	118013	118011	12	0	1900	-1	0
118013	幻影击1段13级	1	23	118013	118014	118012	13	0	2100	-1	0
118014	幻影击1段14级	1	23	118014	118015	118013	14	0	2400	-1	0
118015	幻影击1段15级	1	23	118015	118016	118014	15	0	2700	-1	0
118016	幻影击1段16级	1	23	118016	118017	118015	16	0	3100	-1	0
118017	幻影击1段17级	1	23	118017	118018	118016	17	0	3500	-1	0
118018	幻影击1段18级	1	23	118018	118019	118017	18	0	3900	-1	0
118019	幻影击1段19级	1	23	118019	118020	118018	19	0	4300	-1	0
118020	幻影击1段20级	1	23	118020	118021	118019	20	0	4800	-1	0
118021	幻影击1段21级	1	23	118021	118022	118020	21	0	5300	-1	0
118022	幻影击1段22级	1	23	118022	118023	118021	22	0	5900	-1	0
118023	幻影击1段23级	1	23	118023	118024	118022	23	0	6500	-1	0
118024	幻影击1段24级	1	24	118024	118025	118023	24	0	7200	-1	0
118025	幻影击1段25级	1	25	118025	118026	118024	25	0	7900	-1	0
118026	幻影击1段26级	1	26	118026	118027	118025	26	0	8700	-1	0
118027	幻影击1段27级	1	27	118027	118028	118026	27	0	9500	-1	0
118028	幻影击1段28级	1	28	118028	118029	118027	28	0	10400	-1	0
118029	幻影击1段29级	1	29	118029	118030	118028	29	0	11300	-1	0
118030	幻影击1段30级	1	30	118030	118031	118029	30	0	12300	-1	0
118031	幻影击1段31级	1	31	118031	118032	118030	31	0	13300	-1	0
118032	幻影击1段32级	1	32	118032	118033	118031	32	0	14400	-1	0
118033	幻影击1段33级	1	33	118033	118034	118032	33	0	15600	-1	0
118034	幻影击1段34级	1	34	118034	118035	118033	34	0	16900	-1	0
118035	幻影击1段35级	1	35	118035	118036	118034	35	0	18200	-1	0
118036	幻影击1段36级	1	36	118036	118037	118035	36	0	19600	-1	0
118037	幻影击1段37级	1	37	118037	118038	118036	37	0	21000	-1	0
118038	幻影击1段38级	1	38	118038	118039	118037	38	0	22600	-1	0
118039	幻影击1段39级	1	39	118039	118040	118038	39	0	24200	-1	0
118040	幻影击1段40级	1	40	118040	118041	118039	40	0	25900	-1	0
118041	幻影击1段41级	1	41	118041	118042	118040	41	0	27600	-1	0
118042	幻影击1段42级	1	42	118042	118043	118041	42	0	29500	-1	0
118043	幻影击1段43级	1	43	118043	118044	118042	43	0	31400	-1	0
118044	幻影击1段44级	1	44	118044	118045	118043	44	0	33500	-1	0
118045	幻影击1段45级	1	45	118045	118046	118044	45	0	35600	-1	0
118046	幻影击1段46级	1	46	118046	118047	118045	46	0	37800	-1	0
118047	幻影击1段47级	1	47	118047	118048	118046	47	0	40100	-1	0
118048	幻影击1段48级	1	48	118048	118049	118047	48	0	42500	-1	0
118049	幻影击1段49级	1	49	118049	118050	118048	49	0	45000	-1	0
118050	幻影击1段50级	1	50	118050	118051	118049	50	0	47600	-1	0
118051	幻影击1段51级	1	51	118051	118052	118050	51	0	50300	-1	0
118052	幻影击1段52级	1	52	118052	118053	118051	52	0	53100	-1	0
118053	幻影击1段53级	1	53	118053	118054	118052	53	0	56000	-1	0
118054	幻影击1段54级	1	54	118054	118055	118053	54	0	59000	-1	0
118055	幻影击1段55级	1	55	118055	118056	118054	55	0	62100	-1	0
118056	幻影击1段56级	1	56	118056	118057	118055	56	0	65400	-1	0
118057	幻影击1段57级	1	57	118057	118058	118056	57	0	68700	-1	0
118058	幻影击1段58级	1	58	118058	118059	118057	58	0	72200	-1	0
118059	幻影击1段59级	1	59	118059	118060	118058	59	0	75800	-1	0
118060	幻影击1段60级	1	60	118060	118061	118059	60	0	79500	-1	0
118061	幻影击1段61级	1	61	118061	118062	118060	61	0	83300	-1	0
118062	幻影击1段62级	1	62	118062	118063	118061	62	0	87300	-1	0
118063	幻影击1段63级	1	63	118063	118064	118062	63	0	91400	-1	0
118064	幻影击1段64级	1	64	118064	118065	118063	64	0	95600	-1	0
118065	幻影击1段65级	1	65	118065	118066	118064	65	0	99900	-1	0
118066	幻影击1段66级	1	66	118066	118067	118065	66	0	104400	-1	0
118067	幻影击1段67级	1	67	118067	118068	118066	67	0	109000	-1	0
118068	幻影击1段68级	1	68	118068	118069	118067	68	0	113800	-1	0
118069	幻影击1段69级	1	69	118069	118070	118068	69	0	118700	-1	0
118070	幻影击1段70级	1	70	118070	118071	118069	70	0	123700	-1	0
118071	幻影击1段71级	1	71	118071	118072	118070	71	0	128900	-1	0
118072	幻影击1段72级	1	72	118072	118073	118071	72	0	134200	-1	0
118073	幻影击1段73级	1	73	118073	118074	118072	73	0	139600	-1	0
118074	幻影击1段74级	1	74	118074	118075	118073	74	0	145200	-1	0
118075	幻影击1段75级	1	75	118075	118076	118074	75	0	151000	-1	0
118076	幻影击1段76级	1	76	118076	118077	118075	76	0	156900	-1	0
118077	幻影击1段77级	1	77	118077	118078	118076	77	0	163000	-1	0
118078	幻影击1段78级	1	78	118078	118079	118077	78	0	169200	-1	0
118079	幻影击1段79级	1	79	118079	118080	118078	79	0	175600	-1	0
118080	幻影击1段80级	1	80	118080	118081	118079	80	0	182100	-1	0
118081	幻影击1段81级	1	81	118081	118082	118080	81	0	188800	-1	0
118082	幻影击1段82级	1	82	118082	118083	118081	82	0	195700	-1	0
118083	幻影击1段83级	1	83	118083	118084	118082	83	0	202700	-1	0
118084	幻影击1段84级	1	84	118084	118085	118083	84	0	210000	-1	0
118085	幻影击1段85级	1	85	118085	118086	118084	85	0	217300	-1	0
118086	幻影击1段86级	1	86	118086	118087	118085	86	0	224900	-1	0
118087	幻影击1段87级	1	87	118087	118088	118086	87	0	232600	-1	0
118088	幻影击1段88级	1	88	118088	118089	118087	88	0	240500	-1	0
118089	幻影击1段89级	1	89	118089	118090	118088	89	0	248600	-1	0
118090	幻影击1段90级	1	90	118090	118091	118089	90	0	256900	-1	0
118091	幻影击1段91级	1	91	118091	118092	118090	91	0	265300	-1	0
118092	幻影击1段92级	1	92	118092	118093	118091	92	0	274000	-1	0
118093	幻影击1段93级	1	93	118093	118094	118092	93	0	282800	-1	0
118094	幻影击1段94级	1	94	118094	118095	118093	94	0	291800	-1	0
118095	幻影击1段95级	1	95	118095	118096	118094	95	0	301000	-1	0
118096	幻影击1段96级	1	96	118096	118097	118095	96	0	310400	-1	0
118097	幻影击1段97级	1	97	118097	118098	118096	97	0	320000	-1	0
118098	幻影击1段98级	1	98	118098	118099	118097	98	0	329800	-1	0
118099	幻影击1段99级	1	99	118099	118100	118098	99	0	339800	-1	0
118100	幻影击1段100级	1	100	118100	-1	118099	100	0	350000	-1	0
119001	幻影击2段1级	1	23	119001	119002	-1	1	0	0	-1	0
119002	幻影击2段2级	1	23	119002	119003	119001	2	0	0	-1	0
119003	幻影击2段3级	1	23	119003	119004	119002	3	0	0	-1	0
119004	幻影击2段4级	1	23	119004	119005	119003	4	0	0	-1	0
119005	幻影击2段5级	1	23	119005	119006	119004	5	0	0	-1	0
119006	幻影击2段6级	1	23	119006	119007	119005	6	0	0	-1	0
119007	幻影击2段7级	1	23	119007	119008	119006	7	0	0	-1	0
119008	幻影击2段8级	1	23	119008	119009	119007	8	0	0	-1	0
119009	幻影击2段9级	1	23	119009	119010	119008	9	0	0	-1	0
119010	幻影击2段10级	1	23	119010	119011	119009	10	0	0	-1	0
119011	幻影击2段11级	1	23	119011	119012	119010	11	0	0	-1	0
119012	幻影击2段12级	1	23	119012	119013	119011	12	0	0	-1	0
119013	幻影击2段13级	1	23	119013	119014	119012	13	0	0	-1	0
119014	幻影击2段14级	1	23	119014	119015	119013	14	0	0	-1	0
119015	幻影击2段15级	1	23	119015	119016	119014	15	0	0	-1	0
119016	幻影击2段16级	1	23	119016	119017	119015	16	0	0	-1	0
119017	幻影击2段17级	1	23	119017	119018	119016	17	0	0	-1	0
119018	幻影击2段18级	1	23	119018	119019	119017	18	0	0	-1	0
119019	幻影击2段19级	1	23	119019	119020	119018	19	0	0	-1	0
119020	幻影击2段20级	1	23	119020	119021	119019	20	0	0	-1	0
119021	幻影击2段21级	1	23	119021	119022	119020	21	0	0	-1	0
119022	幻影击2段22级	1	23	119022	119023	119021	22	0	0	-1	0
119023	幻影击2段23级	1	23	119023	119024	119022	23	0	0	-1	0
119024	幻影击2段24级	1	24	119024	119025	119023	24	0	0	-1	0
119025	幻影击2段25级	1	25	119025	119026	119024	25	0	0	-1	0
119026	幻影击2段26级	1	26	119026	119027	119025	26	0	0	-1	0
119027	幻影击2段27级	1	27	119027	119028	119026	27	0	0	-1	0
119028	幻影击2段28级	1	28	119028	119029	119027	28	0	0	-1	0
119029	幻影击2段29级	1	29	119029	119030	119028	29	0	0	-1	0
119030	幻影击2段30级	1	30	119030	119031	119029	30	0	0	-1	0
119031	幻影击2段31级	1	31	119031	119032	119030	31	0	0	-1	0
119032	幻影击2段32级	1	32	119032	119033	119031	32	0	0	-1	0
119033	幻影击2段33级	1	33	119033	119034	119032	33	0	0	-1	0
119034	幻影击2段34级	1	34	119034	119035	119033	34	0	0	-1	0
119035	幻影击2段35级	1	35	119035	119036	119034	35	0	0	-1	0
119036	幻影击2段36级	1	36	119036	119037	119035	36	0	0	-1	0
119037	幻影击2段37级	1	37	119037	119038	119036	37	0	0	-1	0
119038	幻影击2段38级	1	38	119038	119039	119037	38	0	0	-1	0
119039	幻影击2段39级	1	39	119039	119040	119038	39	0	0	-1	0
119040	幻影击2段40级	1	40	119040	119041	119039	40	0	0	-1	0
119041	幻影击2段41级	1	41	119041	119042	119040	41	0	0	-1	0
119042	幻影击2段42级	1	42	119042	119043	119041	42	0	0	-1	0
119043	幻影击2段43级	1	43	119043	119044	119042	43	0	0	-1	0
