Id	Desc	Name	Icon	Tips	ClassID	SubClassID	ThirdClassID	Quality	MinLevelRequire	MaxLevelRequire	CanUse	BindType	CanSell	SellPrice	SellMoneyType	MaxStackSize	ProfessionRequire	SortId	CompoundType	CompondLevel	MaxStorageCount	HyperLinkColor	SoundID	ExistTime	DropIcon	DropScaling	DropEffectId	CanThrow	Exp	IsCanConsign	IsCanCangKu	IsCanQianKunDai	IsCanBatchUse	IsNeedAddRemind
13810	职业橙套双剑士饰品1(100)10阶	双战士暗影项链·10阶	Equip-necklace	暗夜是双剑士最好的助手，愿暗影之力与你同在	1	7	1	5	100	200	1	2	1	1720	0	1	1	100	-1	-1	999	5	-1	-1	DiaoLuo_ShiPin	0.005	-1	0	33	0	1	0	1	0
13818	职业橙套双剑士饰品2(80)1阶	双剑士首领戒指·1阶	Equip-ring	这件装备曾经代表着双剑士中最高的荣誉与自豪	1	8	1	5	80	200	1	2	1	1540	0	1	1	100	-1	-1	999	5	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	33	0	1	0	1	0
13819	职业橙套双剑士饰品2(90)1阶	双剑士爆炎戒指·1阶	Equip-ring	炽热的爆炎能够燃尽大陆的每一寸邪恶	1	8	1	5	90	200	1	2	1	1630	0	1	1	100	-1	-1	999	5	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	33	0	1	0	1	0
13820	职业橙套双剑士饰品2(100)1阶	双战士暗影戒指·1阶	Equip-ring	暗夜是双剑士最好的助手，愿暗影之力与你同在	1	8	1	5	100	200	1	2	1	1720	0	1	1	100	-1	-1	999	5	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	33	0	1	0	1	0
13828	职业橙套双剑士饰品2(80)2阶	双剑士首领戒指·2阶	Equip-ring	这件装备曾经代表着双剑士中最高的荣誉与自豪	1	8	1	5	80	200	1	2	1	1540	0	1	1	100	-1	-1	999	5	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	33	0	1	0	1	0
13829	职业橙套双剑士饰品2(90)2阶	双剑士爆炎戒指·2阶	Equip-ring	炽热的爆炎能够燃尽大陆的每一寸邪恶	1	8	1	5	90	200	1	2	1	1630	0	1	1	100	-1	-1	999	5	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	33	0	1	0	1	0
13830	职业橙套双剑士饰品2(100)2阶	双战士暗影戒指·2阶	Equip-ring	暗夜是双剑士最好的助手，愿暗影之力与你同在	1	8	1	5	100	200	1	2	1	1720	0	1	1	100	-1	-1	999	5	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	33	0	1	0	1	0
13838	职业橙套双剑士饰品2(80)3阶	双剑士首领戒指·3阶	Equip-ring	这件装备曾经代表着双剑士中最高的荣誉与自豪	1	8	1	5	80	200	1	2	1	1540	0	1	1	100	-1	-1	999	5	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	33	0	1	0	1	0
13839	职业橙套双剑士饰品2(90)3阶	双剑士爆炎戒指·3阶	Equip-ring	炽热的爆炎能够燃尽大陆的每一寸邪恶	1	8	1	5	90	200	1	2	1	1630	0	1	1	100	-1	-1	999	5	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	33	0	1	0	1	0
13840	职业橙套双剑士饰品2(100)3阶	双战士暗影戒指·3阶	Equip-ring	暗夜是双剑士最好的助手，愿暗影之力与你同在	1	8	1	5	100	200	1	2	1	1720	0	1	1	100	-1	-1	999	5	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	33	0	1	0	1	0
13848	职业橙套双剑士饰品2(80)4阶	双剑士首领戒指·4阶	Equip-ring	这件装备曾经代表着双剑士中最高的荣誉与自豪	1	8	1	5	80	200	1	2	1	1540	0	1	1	100	-1	-1	999	5	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	33	0	1	0	1	0
13849	职业橙套双剑士饰品2(90)4阶	双剑士爆炎戒指·4阶	Equip-ring	炽热的爆炎能够燃尽大陆的每一寸邪恶	1	8	1	5	90	200	1	2	1	1630	0	1	1	100	-1	-1	999	5	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	33	0	1	0	1	0
13850	职业橙套双剑士饰品2(100)4阶	双战士暗影戒指·4阶	Equip-ring	暗夜是双剑士最好的助手，愿暗影之力与你同在	1	8	1	5	100	200	1	2	1	1720	0	1	1	100	-1	-1	999	5	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	33	0	1	0	1	0
13858	职业橙套双剑士饰品2(80)5阶	双剑士首领戒指·5阶	Equip-ring	这件装备曾经代表着双剑士中最高的荣誉与自豪	1	8	1	5	80	200	1	2	1	1540	0	1	1	100	-1	-1	999	5	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	33	0	1	0	1	0
13859	职业橙套双剑士饰品2(90)5阶	双剑士爆炎戒指·5阶	Equip-ring	炽热的爆炎能够燃尽大陆的每一寸邪恶	1	8	1	5	90	200	1	2	1	1630	0	1	1	100	-1	-1	999	5	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	33	0	1	0	1	0
13860	职业橙套双剑士饰品2(100)5阶	双战士暗影戒指·5阶	Equip-ring	暗夜是双剑士最好的助手，愿暗影之力与你同在	1	8	1	5	100	200	1	2	1	1720	0	1	1	100	-1	-1	999	5	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	33	0	1	0	1	0
13870	职业橙套双剑士饰品2(100)6阶	双战士暗影戒指·6阶	Equip-ring	暗夜是双剑士最好的助手，愿暗影之力与你同在	1	8	1	5	100	200	1	2	1	1720	0	1	1	100	-1	-1	999	5	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	33	0	1	0	1	0
13880	职业橙套双剑士饰品2(100)7阶	双战士暗影戒指·7阶	Equip-ring	暗夜是双剑士最好的助手，愿暗影之力与你同在	1	8	1	5	100	200	1	2	1	1720	0	1	1	100	-1	-1	999	5	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	33	0	1	0	1	0
13890	职业橙套双剑士饰品2(100)8阶	双战士暗影戒指·8阶	Equip-ring	暗夜是双剑士最好的助手，愿暗影之力与你同在	1	8	1	5	100	200	1	2	1	1720	0	1	1	100	-1	-1	999	5	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	33	0	1	0	1	0
13900	职业橙套双剑士饰品2(100)9阶	双战士暗影戒指·9阶	Equip-ring	暗夜是双剑士最好的助手，愿暗影之力与你同在	1	8	1	5	100	200	1	2	1	1720	0	1	1	100	-1	-1	999	5	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	33	0	1	0	1	0
13910	职业橙套双剑士饰品2(100)10阶	双战士暗影戒指·10阶	Equip-ring	暗夜是双剑士最好的助手，愿暗影之力与你同在	1	8	1	5	100	200	1	2	1	1720	0	1	1	100	-1	-1	999	5	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	33	0	1	0	1	0
14118	职业橙套魔导士头部(80)1阶	魔导士凤火头盔·1阶	Commonmaozi80	凤凰的火饱含净化和重生的力量	1	2	1	5	80	200	1	2	1	1540	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	33	0	1	0	1	0
14119	职业橙套魔导士头部(90)1阶	魔导士雷豹头盔·1阶	Commonmaozi90	雷豹的迅捷和狂戾，无人能挡	1	2	1	5	90	200	1	2	1	1630	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	33	0	1	0	1	0
14120	职业橙套魔导士头部(100)1阶	魔导士冰龙头盔·1阶	Commonmaozi100	冰龙出世之时，就是冰封大陆之时	1	2	1	5	100	200	1	2	1	1720	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	33	0	1	0	1	0
14128	职业橙套魔导士头部(80)2阶	魔导士凤火头盔·2阶	Commonmaozi80	凤凰的火饱含净化和重生的力量	1	2	1	5	80	200	1	2	1	1540	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	33	0	1	0	1	0
14129	职业橙套魔导士头部(90)2阶	魔导士雷豹头盔·2阶	Commonmaozi90	雷豹的迅捷和狂戾，无人能挡	1	2	1	5	90	200	1	2	1	1630	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	33	0	1	0	1	0
14130	职业橙套魔导士头部(100)2阶	魔导士冰龙头盔·2阶	Commonmaozi100	冰龙出世之时，就是冰封大陆之时	1	2	1	5	100	200	1	2	1	1720	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	0	0	1	0	1	0
14138	职业橙套魔导士头部(80)3阶	魔导士凤火头盔·3阶	Commonmaozi80	凤凰的火饱含净化和重生的力量	1	2	1	5	80	200	1	2	1	1540	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	33	0	1	0	1	0
14139	职业橙套魔导士头部(90)3阶	魔导士雷豹头盔·3阶	Commonmaozi90	雷豹的迅捷和狂戾，无人能挡	1	2	1	5	90	200	1	2	1	1630	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	33	0	1	0	1	0
14140	职业橙套魔导士头部(100)3阶	魔导士冰龙头盔·3阶	Commonmaozi100	冰龙出世之时，就是冰封大陆之时	1	2	1	5	100	200	1	2	1	1720	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	0	0	1	0	1	0
14148	职业橙套魔导士头部(80)4阶	魔导士凤火头盔·4阶	Commonmaozi80	凤凰的火饱含净化和重生的力量	1	2	1	5	80	200	1	2	1	1540	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	33	0	1	0	1	0
14149	职业橙套魔导士头部(90)4阶	魔导士雷豹头盔·4阶	Commonmaozi90	雷豹的迅捷和狂戾，无人能挡	1	2	1	5	90	200	1	2	1	1630	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	33	0	1	0	1	0
14150	职业橙套魔导士头部(100)4阶	魔导士冰龙头盔·4阶	Commonmaozi100	冰龙出世之时，就是冰封大陆之时	1	2	1	5	100	200	1	2	1	1720	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	0	0	1	0	1	0
14158	职业橙套魔导士头部(80)5阶	魔导士凤火头盔·5阶	Commonmaozi80	凤凰的火饱含净化和重生的力量	1	2	1	5	80	200	1	2	1	1540	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	33	0	1	0	1	0
14159	职业橙套魔导士头部(90)5阶	魔导士雷豹头盔·5阶	Commonmaozi90	雷豹的迅捷和狂戾，无人能挡	1	2	1	5	90	200	1	2	1	1630	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	33	0	1	0	1	0
14160	职业橙套魔导士头部(100)5阶	魔导士冰龙头盔·5阶	Commonmaozi100	冰龙出世之时，就是冰封大陆之时	1	2	1	5	100	200	1	2	1	1720	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	0	0	1	0	1	0
14170	职业橙套魔导士头部(100)6阶	魔导士冰龙头盔·6阶	Commonmaozi100	冰龙出世之时，就是冰封大陆之时	1	2	1	5	100	200	1	2	1	1720	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	0	0	1	0	1	0
14180	职业橙套魔导士头部(100)7阶	魔导士冰龙头盔·7阶	Commonmaozi100	冰龙出世之时，就是冰封大陆之时	1	2	1	5	100	200	1	2	1	1720	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	0	0	1	0	1	0
14190	职业橙套魔导士头部(100)8阶	魔导士冰龙头盔·8阶	Commonmaozi100	冰龙出世之时，就是冰封大陆之时	1	2	1	5	100	200	1	2	1	1720	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	0	0	1	0	1	0
14200	职业橙套魔导士头部(100)9阶	魔导士冰龙头盔·9阶	Commonmaozi100	冰龙出世之时，就是冰封大陆之时	1	2	1	5	100	200	1	2	1	1720	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	0	0	1	0	1	0
14210	职业橙套魔导士头部(100)10阶	魔导士冰龙头盔·10阶	Commonmaozi100	冰龙出世之时，就是冰封大陆之时	1	2	1	5	100	200	1	2	1	1720	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	0	0	1	0	1	0
14218	职业橙套魔导士上衣(80)1阶	魔导士凤火胸甲·1阶	MDSxiongjia80	凤凰的火饱含净化和重生的力量	1	3	1	5	80	200	1	2	1	1540	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_YiFu	0.005	-1	0	33	0	1	0	1	0
14219	职业橙套魔导士上衣(90)1阶	魔导士雷豹胸甲·1阶	MDSxiongjia90	雷豹的迅捷和狂戾，无人能挡	1	3	1	5	90	200	1	2	1	1630	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_YiFu	0.005	-1	0	33	0	1	0	1	0
14220	职业橙套魔导士上衣(100)1阶	魔导士冰龙胸甲·1阶	MDSxiongjia100	冰龙出世之时，就是冰封大陆之时	1	3	1	5	100	200	1	2	1	1720	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_YiFu	0.005	-1	0	33	0	1	0	1	0
14221	VIP魔导士上衣(90)1阶	魔导士熔岩胸甲·1阶	Equip-clothes	汹涌的熔岩是奔腾的怒火，烧尽一切阻碍	1	3	1	5	90	200	1	2	1	1630	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_YiFu	0.005	-1	0	0	0	1	0	1	0
14228	职业橙套魔导士上衣(80)2阶	魔导士凤火胸甲·2阶	MDSxiongjia80	凤凰的火饱含净化和重生的力量	1	3	1	5	80	200	1	2	1	1540	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_YiFu	0.005	-1	0	33	0	1	0	1	0
14229	职业橙套魔导士上衣(90)2阶	魔导士雷豹胸甲·2阶	MDSxiongjia90	雷豹的迅捷和狂戾，无人能挡	1	3	1	5	90	200	1	2	1	1630	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_YiFu	0.005	-1	0	33	0	1	0	1	0
14230	职业橙套魔导士上衣(100)2阶	魔导士冰龙胸甲·2阶	MDSxiongjia100	冰龙出世之时，就是冰封大陆之时	1	3	1	5	100	200	1	2	1	1720	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_YiFu	0.005	-1	0	0	0	1	0	1	0
14231	VIP魔导士上衣(90)2阶	魔导士熔岩胸甲·2阶	Equip-clothes	汹涌的熔岩是奔腾的怒火，烧尽一切阻碍	1	3	1	5	90	200	1	2	1	1630	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_YiFu	0.005	-1	0	0	0	1	0	1	0
14238	职业橙套魔导士上衣(80)3阶	魔导士凤火胸甲·3阶	MDSxiongjia80	凤凰的火饱含净化和重生的力量	1	3	1	5	80	200	1	2	1	1540	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_YiFu	0.005	-1	0	33	0	1	0	1	0
14239	职业橙套魔导士上衣(90)3阶	魔导士雷豹胸甲·3阶	MDSxiongjia90	雷豹的迅捷和狂戾，无人能挡	1	3	1	5	90	200	1	2	1	1630	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_YiFu	0.005	-1	0	33	0	1	0	1	0
14240	职业橙套魔导士上衣(100)3阶	魔导士冰龙胸甲·3阶	MDSxiongjia100	冰龙出世之时，就是冰封大陆之时	1	3	1	5	100	200	1	2	1	1720	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_YiFu	0.005	-1	0	0	0	1	0	1	0
14241	VIP魔导士上衣(90)3阶	魔导士熔岩胸甲·3阶	Equip-clothes	汹涌的熔岩是奔腾的怒火，烧尽一切阻碍	1	3	1	5	90	200	1	2	1	1630	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_YiFu	0.005	-1	0	0	0	1	0	1	0
14248	职业橙套魔导士上衣(80)4阶	魔导士凤火胸甲·4阶	MDSxiongjia80	凤凰的火饱含净化和重生的力量	1	3	1	5	80	200	1	2	1	1540	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_YiFu	0.005	-1	0	33	0	1	0	1	0
14249	职业橙套魔导士上衣(90)4阶	魔导士雷豹胸甲·4阶	MDSxiongjia90	雷豹的迅捷和狂戾，无人能挡	1	3	1	5	90	200	1	2	1	1630	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_YiFu	0.005	-1	0	33	0	1	0	1	0
14250	职业橙套魔导士上衣(100)4阶	魔导士冰龙胸甲·4阶	MDSxiongjia100	冰龙出世之时，就是冰封大陆之时	1	3	1	5	100	200	1	2	1	1720	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_YiFu	0.005	-1	0	0	0	1	0	1	0
14251	VIP魔导士上衣(90)4阶	魔导士熔岩胸甲·4阶	Equip-clothes	汹涌的熔岩是奔腾的怒火，烧尽一切阻碍	1	3	1	5	90	200	1	2	1	1630	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_YiFu	0.005	-1	0	0	0	1	0	1	0
14258	职业橙套魔导士上衣(80)5阶	魔导士凤火胸甲·5阶	MDSxiongjia80	凤凰的火饱含净化和重生的力量	1	3	1	5	80	200	1	2	1	1540	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_YiFu	0.005	-1	0	33	0	1	0	1	0
14259	职业橙套魔导士上衣(90)5阶	魔导士雷豹胸甲·5阶	MDSxiongjia90	雷豹的迅捷和狂戾，无人能挡	1	3	1	5	90	200	1	2	1	1630	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_YiFu	0.005	-1	0	33	0	1	0	1	0
14260	职业橙套魔导士上衣(100)5阶	魔导士冰龙胸甲·5阶	MDSxiongjia100	冰龙出世之时，就是冰封大陆之时	1	3	1	5	100	200	1	2	1	1720	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_YiFu	0.005	-1	0	0	0	1	0	1	0
14261	VIP魔导士上衣(90)5阶	魔导士熔岩胸甲·5阶	Equip-clothes	汹涌的熔岩是奔腾的怒火，烧尽一切阻碍	1	3	1	5	90	200	1	2	1	1630	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_YiFu	0.005	-1	0	0	0	1	0	1	0
14270	职业橙套魔导士上衣(100)6阶	魔导士冰龙胸甲·6阶	MDSxiongjia100	冰龙出世之时，就是冰封大陆之时	1	3	1	5	100	200	1	2	1	1720	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_YiFu	0.005	-1	0	0	0	1	0	1	0
14280	职业橙套魔导士上衣(100)7阶	魔导士冰龙胸甲·7阶	MDSxiongjia100	冰龙出世之时，就是冰封大陆之时	1	3	1	5	100	200	1	2	1	1720	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_YiFu	0.005	-1	0	0	0	1	0	1	0
14290	职业橙套魔导士上衣(100)8阶	魔导士冰龙胸甲·8阶	MDSxiongjia100	冰龙出世之时，就是冰封大陆之时	1	3	1	5	100	200	1	2	1	1720	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_YiFu	0.005	-1	0	0	0	1	0	1	0
14300	职业橙套魔导士上衣(100)9阶	魔导士冰龙胸甲·9阶	MDSxiongjia100	冰龙出世之时，就是冰封大陆之时	1	3	1	5	100	200	1	2	1	1720	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_YiFu	0.005	-1	0	0	0	1	0	1	0
14310	职业橙套魔导士上衣(100)10阶	魔导士冰龙胸甲·10阶	MDSxiongjia100	冰龙出世之时，就是冰封大陆之时	1	3	1	5	100	200	1	2	1	1720	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_YiFu	0.005	-1	0	0	0	1	0	1	0
14318	职业橙套魔导士下衣(80)1阶	魔导士凤火腿甲·1阶	Commonkuzi80	凤凰的火饱含净化和重生的力量	1	4	1	5	80	200	1	2	1	1540	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_KuZi	0.005	-1	0	33	0	1	0	1	0
14319	职业橙套魔导士下衣(90)1阶	魔导士雷豹腿甲·1阶	Commonkuzi90	雷豹的迅捷和狂戾，无人能挡	1	4	1	5	90	200	1	2	1	1630	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_KuZi	0.005	-1	0	33	0	1	0	1	0
14320	职业橙套魔导士下衣(100)1阶	魔导士冰龙腿甲·1阶	Commonkuzi100	冰龙出世之时，就是冰封大陆之时	1	4	1	5	100	200	1	2	1	1720	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_KuZi	0.005	-1	0	33	0	1	0	1	0
14321	VIP魔导士下衣(90)1阶	魔导士熔岩腿甲·1阶	Equip-pants	汹涌的熔岩是奔腾的怒火，烧尽一切阻碍	1	4	1	5	90	200	1	2	1	1630	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_KuZi	0.005	-1	0	0	0	1	0	1	0
14328	职业橙套魔导士下衣(80)2阶	魔导士凤火腿甲·2阶	Commonkuzi80	凤凰的火饱含净化和重生的力量	1	4	1	5	80	200	1	2	1	1540	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_KuZi	0.005	-1	0	33	0	1	0	1	0
14329	职业橙套魔导士下衣(90)2阶	魔导士雷豹腿甲·2阶	Commonkuzi90	雷豹的迅捷和狂戾，无人能挡	1	4	1	5	90	200	1	2	1	1630	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_KuZi	0.005	-1	0	33	0	1	0	1	0
14330	职业橙套魔导士下衣(100)2阶	魔导士冰龙腿甲·2阶	Commonkuzi100	冰龙出世之时，就是冰封大陆之时	1	4	1	5	100	200	1	2	1	1720	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_KuZi	0.005	-1	0	0	0	1	0	1	0
14331	VIP魔导士下衣(90)2阶	魔导士熔岩腿甲·2阶	Equip-pants	汹涌的熔岩是奔腾的怒火，烧尽一切阻碍	1	4	1	5	90	200	1	2	1	1630	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_KuZi	0.005	-1	0	0	0	1	0	1	0
14338	职业橙套魔导士下衣(80)3阶	魔导士凤火腿甲·3阶	Commonkuzi80	凤凰的火饱含净化和重生的力量	1	4	1	5	80	200	1	2	1	1540	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_KuZi	0.005	-1	0	33	0	1	0	1	0
14339	职业橙套魔导士下衣(90)3阶	魔导士雷豹腿甲·3阶	Commonkuzi90	雷豹的迅捷和狂戾，无人能挡	1	4	1	5	90	200	1	2	1	1630	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_KuZi	0.005	-1	0	33	0	1	0	1	0
14340	职业橙套魔导士下衣(100)3阶	魔导士冰龙腿甲·3阶	Commonkuzi100	冰龙出世之时，就是冰封大陆之时	1	4	1	5	100	200	1	2	1	1720	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_KuZi	0.005	-1	0	0	0	1	0	1	0
14341	VIP魔导士下衣(90)3阶	魔导士熔岩腿甲·3阶	Equip-pants	汹涌的熔岩是奔腾的怒火，烧尽一切阻碍	1	4	1	5	90	200	1	2	1	1630	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_KuZi	0.005	-1	0	0	0	1	0	1	0
14348	职业橙套魔导士下衣(80)4阶	魔导士凤火腿甲·4阶	Commonkuzi80	凤凰的火饱含净化和重生的力量	1	4	1	5	80	200	1	2	1	1540	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_KuZi	0.005	-1	0	33	0	1	0	1	0
14349	职业橙套魔导士下衣(90)4阶	魔导士雷豹腿甲·4阶	Commonkuzi90	雷豹的迅捷和狂戾，无人能挡	1	4	1	5	90	200	1	2	1	1630	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_KuZi	0.005	-1	0	33	0	1	0	1	0
14350	职业橙套魔导士下衣(100)4阶	魔导士冰龙腿甲·4阶	Commonkuzi100	冰龙出世之时，就是冰封大陆之时	1	4	1	5	100	200	1	2	1	1720	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_KuZi	0.005	-1	0	0	0	1	0	1	0
14351	VIP魔导士下衣(90)4阶	魔导士熔岩腿甲·4阶	Equip-pants	汹涌的熔岩是奔腾的怒火，烧尽一切阻碍	1	4	1	5	90	200	1	2	1	1630	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_KuZi	0.005	-1	0	0	0	1	0	1	0
14358	职业橙套魔导士下衣(80)5阶	魔导士凤火腿甲·5阶	Commonkuzi80	凤凰的火饱含净化和重生的力量	1	4	1	5	80	200	1	2	1	1540	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_KuZi	0.005	-1	0	33	0	1	0	1	0
14359	职业橙套魔导士下衣(90)5阶	魔导士雷豹腿甲·5阶	Commonkuzi90	雷豹的迅捷和狂戾，无人能挡	1	4	1	5	90	200	1	2	1	1630	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_KuZi	0.005	-1	0	33	0	1	0	1	0
14360	职业橙套魔导士下衣(100)5阶	魔导士冰龙腿甲·5阶	Commonkuzi100	冰龙出世之时，就是冰封大陆之时	1	4	1	5	100	200	1	2	1	1720	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_KuZi	0.005	-1	0	0	0	1	0	1	0
14361	VIP魔导士下衣(90)5阶	魔导士熔岩腿甲·5阶	Equip-pants	汹涌的熔岩是奔腾的怒火，烧尽一切阻碍	1	4	1	5	90	200	1	2	1	1630	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_KuZi	0.005	-1	0	0	0	1	0	1	0
14370	职业橙套魔导士下衣(100)6阶	魔导士冰龙腿甲·6阶	Commonkuzi100	冰龙出世之时，就是冰封大陆之时	1	4	1	5	100	200	1	2	1	1720	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_KuZi	0.005	-1	0	0	0	1	0	1	0
14380	职业橙套魔导士下衣(100)7阶	魔导士冰龙腿甲·7阶	Commonkuzi100	冰龙出世之时，就是冰封大陆之时	1	4	1	5	100	200	1	2	1	1720	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_KuZi	0.005	-1	0	0	0	1	0	1	0
14390	职业橙套魔导士下衣(100)8阶	魔导士冰龙腿甲·8阶	Commonkuzi100	冰龙出世之时，就是冰封大陆之时	1	4	1	5	100	200	1	2	1	1720	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_KuZi	0.005	-1	0	0	0	1	0	1	0
14400	职业橙套魔导士下衣(100)9阶	魔导士冰龙腿甲·9阶	Commonkuzi100	冰龙出世之时，就是冰封大陆之时	1	4	1	5	100	200	1	2	1	1720	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_KuZi	0.005	-1	0	0	0	1	0	1	0
14410	职业橙套魔导士下衣(100)10阶	魔导士冰龙腿甲·10阶	Commonkuzi100	冰龙出世之时，就是冰封大陆之时	1	4	1	5	100	200	1	2	1	1720	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_KuZi	0.005	-1	0	0	0	1	0	1	0
14418	职业橙套魔导士鞋子(80)1阶	魔导士凤火战靴·1阶	Commonxiezi80	凤凰的火饱含净化和重生的力量	1	6	1	5	80	200	1	2	1	1540	0	1	3	100	-1	-1	999	5	-1	-1	DiaoLuo_XieZi	0.005	-1	0	33	0	1	0	1	0
